game_date_est,game_sequence,game_id,team_id_home,team_abbreviation_home,team_city_name_home,team_nickname_home,team_wins_losses_home,pts_qtr1_home,pts_qtr2_home,pts_qtr3_home,pts_qtr4_home,pts_ot1_home,pts_ot2_home,pts_ot3_home,pts_ot4_home,pts_ot5_home,pts_ot6_home,pts_ot7_home,pts_ot8_home,pts_ot9_home,pts_ot10_home,pts_home,team_id_away,team_abbreviation_away,team_city_name_away,team_nickname_away,team_wins_losses_away,pts_qtr1_away,pts_qtr2_away,pts_qtr3_away,pts_qtr4_away,pts_ot1_away,pts_ot2_away,pts_ot3_away,pts_ot4_away,pts_ot5_away,pts_ot6_away,pts_ot7_away,pts_ot8_away,pts_ot9_away,pts_ot10_away,pts_away
20170127000000,7.0,21600700,1610612741,CHI,Chicago,Bulls,2325,24.0,29.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1610612748,MIA,Miami,Heat,1730,33.0,20.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170127000000,10.0,21600703,1610612757,POR,Portland,TrailBlazers,2127,28.0,34.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1610612763,MEM,Memphis,Grizzlies,2721,24.0,32.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
20170127000000,1.0,21600696,1610612754,IND,Indiana,Pacers,2422,27.0,28.0,26.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1610612758,SAC,Sacramento,Kings,1828,30.0,34.0,23.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
20170127000000,3.0,21600697,1610612738,BOS,Boston,Celtics,2818,39.0,29.0,36.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1610612753,ORL,Orlando,Magic,1830,24.0,24.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
20170127000000,4.0,21600698,1610612761,TOR,Toronto,Raptors,2918,36.0,17.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1610612749,MIL,Milwaukee,Bucks,2125,19.0,20.0,31.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
20170128000000,6.0,21600709,1610612756,PHX,Phoenix,Suns,1532,33.0,28.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1610612743,DEN,Denver,Nuggets,2125,21.0,38.0,36.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
20170128000000,3.0,21600706,1610612738,BOS,Boston,Celtics,2918,42.0,22.0,17.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1610612749,MIL,Milwaukee,Bucks,2126,27.0,26.0,20.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
20170128000000,1.0,21600704,1610612766,CHA,Charlotte,Hornets,2325,22.0,22.0,33.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1610612758,SAC,Sacramento,Kings,1928,24.0,28.0,33.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
20170128000000,2.0,21600705,1610612748,MIA,Miami,Heat,1830,35.0,29.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1610612765,DET,Detroit,Pistons,2126,33.0,27.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
20170128000000,4.0,21600707,1610612744,GSW,GoldenState,Warriors,407,31.0,41.0,45.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,1610612746,LAC,LA,Clippers,3018,22.0,29.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
20170129000000,4.0,21600714,1610612764,WAS,Washington,Wizards,2720,29.0,28.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1610612740,NOP,NewOrleans,Pelicans,1929,23.0,17.0,33.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0
20170129000000,6.0,21600716,1610612755,PHI,Philadelphia,76ers,1729,23.0,34.0,30.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1610612741,CHI,Chicago,Bulls,2425,37.0,30.0,29.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
20170129000000,1.0,21600711,1610612737,ATL,Atlanta,Hawks,2820,30.0,31.0,22.0,21.0,9.0,10.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,1610612752,NYK,NewYork,Knicks,2128,37.0,28.0,16.0,23.0,9.0,10.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0
20170129000000,8.0,21600718,1610612757,POR,Portland,TrailBlazers,2128,24.0,26.0,24.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1610612744,GSW,GoldenState,Warriors,417,33.0,20.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
20170129000000,5.0,21600715,1610612753,ORL,Orlando,Magic,1930,27.0,33.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1610612761,TOR,Toronto,Raptors,2919,36.0,15.0,27.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
20170129000000,3.0,21600713,1610612754,IND,Indiana,Pacers,2522,33.0,24.0,33.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1610612745,HOU,Houston,Rockets,3516,20.0,23.0,27.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
20170129000000,2.0,21600712,1610612739,CLE,Cleveland,Cavaliers,3214,21.0,37.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1610612760,OKC,OklahomaCity,Thunder,2820,24.0,21.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
20170129000000,7.0,21600717,1610612759,SAS,SanAntonio,Spurs,3611,28.0,31.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1610612742,DAL,Dallas,Mavericks,1730,27.0,22.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
20170130000000,6.0,21600723,1610612763,MEM,Memphis,Grizzlies,2921,31.0,28.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1610612756,PHX,Phoenix,Suns,1533,28.0,20.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
20170130000000,3.0,21600720,1610612753,ORL,Orlando,Magic,1931,23.0,28.0,28.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1610612750,MIN,Minnesota,Timberwolves,1929,26.0,26.0,28.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
20170130000000,4.0,21600721,1610612738,BOS,Boston,Celtics,3018,26.0,28.0,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1610612765,DET,Detroit,Pistons,2127,25.0,21.0,24.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
20170130000000,5.0,21600722,1610612739,CLE,Cleveland,Cavaliers,3215,29.0,21.0,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1610612742,DAL,Dallas,Mavericks,1830,26.0,29.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
20170130000000,2.0,21600719,1610612751,BKN,Brooklyn,Nets,939,32.0,20.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1610612748,MIA,Miami,Heat,1930,28.0,28.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
20170131000000,4.0,21600727,1610612760,OKC,OklahomaCity,Thunder,2821,17.0,25.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1610612759,SAS,SanAntonio,Spurs,3711,31.0,21.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
20170131000000,3.0,21600726,1610612758,SAC,Sacramento,Kings,1930,24.0,11.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1610612745,HOU,Houston,Rockets,3616,29.0,25.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
20170131000000,6.0,21600729,1610612747,LAL,LosAngeles,Lakers,1734,30.0,24.0,27.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1610612743,DEN,Denver,Nuggets,2126,30.0,29.0,17.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
20170131000000,1.0,21600724,1610612752,NYK,NewYork,Knicks,2129,28.0,26.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1610612764,WAS,Washington,Wizards,2820,28.0,31.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
20170131000000,2.0,21600725,1610612761,TOR,Toronto,Raptors,3019,23.0,23.0,31.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1610612740,NOP,NewOrleans,Pelicans,1930,25.0,35.0,15.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
20170131000000,5.0,21600728,1610612766,CHA,Charlotte,Hornets,2326,23.0,27.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1610612757,POR,Portland,TrailBlazers,2228,28.0,28.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
20170201000000,1.0,21600730,1610612753,ORL,Orlando,Magic,1932,23.0,24.0,27.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1610612754,IND,Indiana,Pacers,2622,28.0,28.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
20170201000000,6.0,21600735,1610612740,NOP,NewOrleans,Pelicans,1931,30.0,24.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1610612765,DET,Detroit,Pistons,2227,34.0,26.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0
20170201000000,7.0,21600736,1610612742,DAL,Dallas,Mavericks,1930,20.0,30.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1610612755,PHI,Philadelphia,76ers,1830,23.0,24.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
20170201000000,3.0,21600732,1610612761,TOR,Toronto,Raptors,3020,30.0,32.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1610612738,BOS,Boston,Celtics,3118,28.0,23.0,26.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
20170201000000,5.0,21600734,1610612737,ATL,Atlanta,Hawks,2821,22.0,25.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1610612748,MIA,Miami,Heat,2030,29.0,33.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
20170201000000,4.0,21600733,1610612752,NYK,NewYork,Knicks,2229,15.0,23.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1610612751,BKN,Brooklyn,Nets,940,27.0,18.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
20170201000000,12.0,21600741,1610612744,GSW,GoldenState,Warriors,427,41.0,36.0,31.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,1610612766,CHA,Charlotte,Hornets,2327,21.0,35.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
20170201000000,2.0,21600731,1610612750,MIN,Minnesota,Timberwolves,1930,32.0,28.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1610612739,CLE,Cleveland,Cavaliers,3315,36.0,27.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0
20170201000000,11.0,21600740,1610612760,OKC,OklahomaCity,Thunder,2822,20.0,27.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1610612741,CHI,Chicago,Bulls,2525,21.0,34.0,39.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
20170201000000,9.0,21600738,1610612749,MIL,Milwaukee,Bucks,2127,27.0,16.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1610612762,UTA,Utah,Jazz,3119,30.0,31.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
20170201000000,8.0,21600737,1610612743,DEN,Denver,Nuggets,2127,18.0,31.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1610612763,MEM,Memphis,Grizzlies,3021,27.0,35.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
20170201000000,10.0,21600739,1610612746,LAC,LA,Clippers,3118,38.0,24.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,1610612756,PHX,Phoenix,Suns,1534,31.0,28.0,29.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
20170202000000,3.0,21600744,1610612755,PHI,Philadelphia,76ers,1831,21.0,32.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1610612759,SAS,SanAntonio,Spurs,3811,24.0,24.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
20170202000000,1.0,21600742,1610612764,WAS,Washington,Wizards,2920,31.0,27.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1610612747,LAL,LosAngeles,Lakers,1735,29.0,15.0,35.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
20170202000000,4.0,21600745,1610612744,GSW,GoldenState,Warriors,437,33.0,32.0,39.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,1610612746,LAC,LA,Clippers,3119,22.0,33.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20170203000000,2.0,21600747,1610612751,BKN,Brooklyn,Nets,941,16.0,30.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1610612754,IND,Indiana,Pacers,2722,27.0,29.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
20170203000000,3.0,21600748,1610612750,MIN,Minnesota,Timberwolves,1931,18.0,34.0,24.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1610612765,DET,Detroit,Pistons,2327,24.0,29.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
20170203000000,1.0,21600746,1610612753,ORL,Orlando,Magic,2032,28.0,24.0,21.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1610612761,TOR,Toronto,Raptors,3021,24.0,30.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0
20170203000000,5.0,21600750,1610612763,MEM,Memphis,Grizzlies,3022,23.0,25.0,34.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1610612760,OKC,OklahomaCity,Thunder,2922,21.0,37.0,22.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
20170203000000,4.0,21600749,1610612745,HOU,Houston,Rockets,3717,24.0,36.0,19.0,29.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1610612741,CHI,Chicago,Bulls,2526,26.0,23.0,32.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
20170203000000,6.0,21600751,1610612738,BOS,Boston,Celtics,3218,29.0,33.0,20.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1610612747,LAL,LosAngeles,Lakers,1736,30.0,21.0,23.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
20170203000000,8.0,21600753,1610612758,SAC,Sacramento,Kings,1931,21.0,28.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1610612756,PHX,Phoenix,Suns,1634,15.0,34.0,30.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
20170203000000,7.0,21600752,1610612743,DEN,Denver,Nuggets,2227,31.0,39.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1610612749,MIL,Milwaukee,Bucks,2128,31.0,22.0,36.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
20170203000000,9.0,21600754,1610612742,DAL,Dallas,Mavericks,2030,35.0,25.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1610612757,POR,Portland,TrailBlazers,2229,22.0,25.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
20170204000000,8.0,21600762,1610612743,DEN,Denver,Nuggets,2228,27.0,23.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1610612759,SAS,SanAntonio,Spurs,3911,30.0,26.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
20170204000000,1.0,21600755,1610612740,NOP,NewOrleans,Pelicans,1932,18.0,31.0,34.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1610612764,WAS,Washington,Wizards,3020,24.0,29.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
20170204000000,9.0,21600763,1610612750,MIN,Minnesota,Timberwolves,1932,31.0,17.0,19.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1610612763,MEM,Memphis,Grizzlies,3122,15.0,33.0,21.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
20170204000000,2.0,21600756,1610612737,ATL,Atlanta,Hawks,3021,35.0,30.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1610612753,ORL,Orlando,Magic,2033,24.0,15.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
20170204000000,5.0,21600759,1610612752,NYK,NewYork,Knicks,2230,25.0,20.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1610612739,CLE,Cleveland,Cavaliers,3415,34.0,30.0,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
20170204000000,6.0,21600760,1610612762,UTA,Utah,Jazz,3219,23.0,29.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1610612766,CHA,Charlotte,Hornets,2328,28.0,16.0,38.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
20170204000000,3.0,21600757,1610612754,IND,Indiana,Pacers,2822,30.0,26.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1610612765,DET,Detroit,Pistons,2328,32.0,26.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
20170204000000,10.0,21600764,1610612758,SAC,Sacramento,Kings,2031,27.0,29.0,26.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1610612744,GSW,GoldenState,Warriors,438,31.0,25.0,26.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
20170205000000,3.0,21600767,1610612757,POR,Portland,TrailBlazers,2230,16.0,36.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1610612760,OKC,OklahomaCity,Thunder,3022,24.0,22.0,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
20170205000000,1.0,21600765,1610612751,BKN,Brooklyn,Nets,942,24.0,19.0,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1610612761,TOR,Toronto,Raptors,3121,26.0,29.0,20.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
20170205000000,2.0,21600766,1610612738,BOS,Boston,Celtics,3318,29.0,27.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1610612746,LAC,LA,Clippers,3120,19.0,28.0,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
20170206000000,2.0,21600769,1610612739,CLE,Cleveland,Cavaliers,3515,26.0,28.0,32.0,34.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,1610612764,WAS,Washington,Wizards,3021,32.0,25.0,25.0,38.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0
20170206000000,11.0,21600778,1610612758,SAC,Sacramento,Kings,2032,11.0,34.0,24.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1610612741,CHI,Chicago,Bulls,2626,27.0,33.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
20170206000000,4.0,21600771,1610612746,LAC,LA,Clippers,3121,31.0,29.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1610612761,TOR,Toronto,Raptors,3221,35.0,35.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0
20170206000000,1.0,21600768,1610612752,NYK,NewYork,Knicks,2231,19.0,26.0,28.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1610612747,LAL,LosAngeles,Lakers,1836,29.0,32.0,36.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
20170206000000,6.0,21600773,1610612765,DET,Detroit,Pistons,2428,24.0,31.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1610612755,PHI,Philadelphia,76ers,1833,27.0,19.0,21.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
20170206000000,3.0,21600770,1610612754,IND,Indiana,Pacers,2922,20.0,21.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1610612760,OKC,OklahomaCity,Thunder,3023,25.0,27.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
20170206000000,9.0,21600776,1610612742,DAL,Dallas,Mavericks,2031,24.0,13.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1610612743,DEN,Denver,Nuggets,2328,29.0,30.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
20170206000000,10.0,21600777,1610612763,MEM,Memphis,Grizzlies,3222,17.0,23.0,29.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1610612759,SAS,SanAntonio,Spurs,3912,14.0,26.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
20170206000000,5.0,21600772,1610612737,ATL,Atlanta,Hawks,3022,21.0,29.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1610612762,UTA,Utah,Jazz,3319,29.0,25.0,37.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20170206000000,8.0,21600775,1610612750,MIN,Minnesota,Timberwolves,1933,33.0,24.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1610612748,MIA,Miami,Heat,2230,40.0,31.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
20170206000000,7.0,21600774,1610612740,NOP,NewOrleans,Pelicans,2032,29.0,18.0,30.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1610612756,PHX,Phoenix,Suns,1636,21.0,21.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
20170207000000,1.0,21600779,1610612766,CHA,Charlotte,Hornets,2428,24.0,30.0,27.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1610612751,BKN,Brooklyn,Nets,943,16.0,21.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
