person_id,player_name,season,round_number,round_pick,overall_pick,draft_type,team_id,team_city,team_name,team_abbreviation,organization,organization_type,player_profile_flag
81972,StanBoskovich,1976,8,18,140,Draft,1610612744,GoldenState,Warriors,GOS,WestVirginia,CollegeUniversity,0
82020,JohnThomas,1976,9,1,141,Draft,1610612741,Chicago,Bulls,CHI,Connecticut,CollegeUniversity,0
82004,BobKovach,1976,9,2,142,Draft,1610612737,Atlanta,Hawks,ATL,SanDiegoState,CollegeUniversity,0
81993,DaveLogan,1976,9,3,143,Draft,1610612758,KansasCity,Kings,KCK,Colorado,CollegeUniversity,0
81982,BillMartin,1976,9,4,144,Draft,1610612765,Detroit,Pistons,DET,Hartwick,CollegeUniversity,0
82068,RobTorresdal,1976,9,5,145,Draft,1610612757,Portland,TrailBlazers,POR,Linfield,CollegeUniversity,0
82039,BennyShaw,1976,9,6,146,Draft,1610612749,Milwaukee,Bucks,MIL,FloridaTech,CollegeUniversity,0
81969,ArchieTalley,1976,9,7,147,Draft,1610612752,NewYork,Knicks,NYK,SalemInternational,CollegeUniversity,0
82073,CalvinRobinson,1976,9,8,148,Draft,1610612762,NewOrleans,Jazz,NOJ,MississippiValleyState,CollegeUniversity,0
81988,DavidPickett,1976,9,9,149,Draft,1610612747,LosAngeles,Lakers,LAL,LouisianaMonroe,CollegeUniversity,0
82044,JohnIrving,1976,9,10,150,Draft,1610612756,Phoenix,Suns,PHX,Hofstra,CollegeUniversity,0
82029,RonJohnson,1976,9,11,151,Draft,1610612760,Seattle,SuperSonics,SEA,NorthCarolinaAT,CollegeUniversity,0
82000,FlyWilliams,1976,9,12,152,Draft,1610612755,Philadelphia,76ers,PHL,AustinPeay,CollegeUniversity,0
82053,BobRozyczko,1976,9,13,153,Draft,1610612746,Buffalo,Braves,BUF,StBonaventure,CollegeUniversity,0
82008,ClydeAgnew,1976,9,14,154,Draft,1610612764,Washington,Bullets,WAS,Newberry,CollegeUniversity,0
82061,BruceParkinson,1976,9,15,155,Draft,1610612739,Cleveland,Cavaliers,CLE,Purdue,CollegeUniversity,0
81957,BillCollins,1976,9,16,156,Draft,1610612738,Boston,Celtics,BOS,BostonCollege,CollegeUniversity,0
81976,HowardSmith,1976,9,17,157,Draft,1610612744,GoldenState,Warriors,GOS,SanFrancisco,CollegeUniversity,0
82016,JohnHudson,1976,10,1,158,Draft,1610612741,Chicago,Bulls,CHI,Concord,CollegeUniversity,0
82002,MikeDickerson,1976,10,2,159,Draft,1610612737,Atlanta,Hawks,ATL,SouthFlorida,CollegeUniversity,0
81990,HarryBailey,1976,10,3,160,Draft,1610612758,KansasCity,Kings,KCK,NorthTexas,CollegeUniversity,0
81981,BobJohnson,1976,10,4,161,Draft,1610612765,Detroit,Pistons,DET,Wisconsin,CollegeUniversity,0
82066,MarcusLeite,1976,10,5,162,Draft,1610612757,Portland,TrailBlazers,POR,Pepperdine,CollegeUniversity,0
81967,EugeneShy,1976,10,6,163,Draft,1610612752,NewYork,Knicks,NYK,Florida,CollegeUniversity,0
82072,ArtJohnson,1976,10,7,164,Draft,1610612762,NewOrleans,Jazz,NOJ,IowaState,CollegeUniversity,0
82035,HugoCabrera,1976,10,8,165,Draft,1610612749,Milwaukee,Bucks,MIL,TexasAMCommerce,CollegeUniversity,0
82045,GaryJackson,1976,10,9,166,Draft,1610612756,Phoenix,Suns,PHX,ArizonaState,CollegeUniversity,0
82031,RickyLewis,1976,10,10,167,Draft,1610612760,Seattle,SuperSonics,SEA,AlcornState,CollegeUniversity,0
81999,EdStefanski,1976,10,11,168,Draft,1610612755,Philadelphia,76ers,PHL,Pennsylvania,CollegeUniversity,0
82054,TimStokes,1976,10,12,169,Draft,1610612746,Buffalo,Braves,BUF,Canisius,CollegeUniversity,0
82009,MikeBeuscher,1976,10,13,170,Draft,1610612764,Washington,Bullets,WAS,SetonHall,CollegeUniversity,0
82060,ElishaMcSweeney,1976,10,14,171,Draft,1610612739,Cleveland,Cavaliers,CLE,MinnesotaStateMankato,CollegeUniversity,0
81961,OthoTucker,1976,10,15,172,Draft,1610612738,Boston,Celtics,BOS,Illinois,CollegeUniversity,0
81977,KenSmith,1976,10,16,173,Draft,1610612744,GoldenState,Warriors,GOS,SanDiegoState,CollegeUniversity,0
76154,KentBenson,1977,1,1,1,Draft,1610612749,Milwaukee,Bucks,MIL,Indiana,CollegeUniversity,1
76170,OtisBirdsong,1977,1,2,2,Draft,1610612758,KansasCity,Kings,KCK,Houston,CollegeUniversity,1
77160,MarquesJohnson,1977,1,3,3,Draft,1610612749,Milwaukee,Bucks,MIL,CaliforniaLosAngeles,CollegeUniversity,1
76091,GregBallard,1977,1,4,4,Draft,1610612764,Washington,Bullets,WAS,Oregon,CollegeUniversity,1
1453,WalterDavis,1977,1,5,5,Draft,1610612756,Phoenix,Suns,PHX,NorthCarolina,CollegeUniversity,1
76350,KennyCarr,1977,1,6,6,Draft,1610612747,LosAngeles,Lakers,LAL,NorthCarolinaState,CollegeUniversity,1
77264,BernardKing,1977,1,7,7,Draft,1610612751,NewJersey,Nets,NJN,Tennessee,CollegeUniversity,1
78149,JackSikma,1977,1,8,8,Draft,1610612760,Seattle,SuperSonics,SEA,IllinoisWesleyan,CollegeUniversity,1
77328,TomLaGarde,1977,1,9,9,Draft,1610612743,Denver,Nuggets,DEN,NorthCarolina,CollegeUniversity,1
78571,RayWilliams,1977,1,10,10,Draft,1610612752,NewYork,Knicks,NYK,Minnesota,CollegeUniversity,1
76899,ErnieGrunfeld,1977,1,11,11,Draft,1610612749,Milwaukee,Bucks,MIL,Tennessee,CollegeUniversity,1
77487,CedricMaxwell,1977,1,12,12,Draft,1610612738,Boston,Celtics,BOS,NorthCarolinaCharlotte,CollegeUniversity,1
76059,TateArmstrong,1977,1,13,13,Draft,1610612741,Chicago,Bulls,CHI,Duke,CollegeUniversity,1
78014,TreeRollins,1977,1,14,14,Draft,1610612737,Atlanta,Hawks,ATL,Clemson,CollegeUniversity,1
76516,BradDavis,1977,1,15,15,Draft,1610612747,LosAngeles,Lakers,LAL,Maryland,CollegeUniversity,1
76874,RickeyGreen,1977,1,16,16,Draft,1610612744,GoldenState,Warriors,GOS,Michigan,CollegeUniversity,1
76664,BoEllis,1977,1,17,17,Draft,1610612764,Washington,Bullets,WAS,Marquette,CollegeUniversity,1
76465,WesleyCox,1977,1,18,18,Draft,1610612744,GoldenState,Warriors,GOS,Louisville,CollegeUniversity,1
77344,RichLaurel,1977,1,19,19,Draft,1610612757,Portland,TrailBlazers,POR,Hofstra,CollegeUniversity,1
77653,GlennMosley,1977,1,20,20,Draft,1610612755,Philadelphia,76ers,PHL,SetonHall,CollegeUniversity,1
77975,AnthonyRoberts,1977,1,21,21,Draft,1610612743,Denver,Nuggets,DEN,OralRoberts,CollegeUniversity,1
77721,NormNixon,1977,1,22,22,Draft,1610612747,LosAngeles,Lakers,LAL,Duquesne,CollegeUniversity,1
76822,MikeGlenn,1977,2,1,23,Draft,1610612741,Chicago,Bulls,CHI,SouthernIllinois,CollegeUniversity,1
77156,LarryJohnson,1977,2,2,24,Draft,1610612746,Buffalo,Braves,BUF,Kentucky,CollegeUniversity,1
78471,WilsonWashington,1977,2,3,25,Draft,1610612755,Philadelphia,76ers,PHL,OldDominion,CollegeUniversity,1
76830,GlenGondrezick,1977,2,4,26,Draft,1610612752,NewYork,Knicks,NYK,NevadaLasVegas,CollegeUniversity,1
82151,GlennWilliams,1977,2,5,27,Draft,1610612749,Milwaukee,Bucks,MIL,StJohnsNY,CollegeUniversity,0
76041,KimAnderson,1977,2,6,28,Draft,1610612757,Portland,TrailBlazers,POR,Missouri,CollegeUniversity,1
76229,AlonzoBradley,1977,2,7,29,Draft,1610612754,Indiana,Pacers,IND,TexasSouthern,CollegeUniversity,1
78135,SteveSheppard,1977,2,8,30,Draft,1610612741,Chicago,Bulls,CHI,Maryland,CollegeUniversity,1
77782,EddieOwens,1977,2,9,31,Draft,1610612758,KansasCity,Kings,KCK,NevadaLasVegas,CollegeUniversity,1
77289,TobyKnight,1977,2,10,32,Draft,1610612752,NewYork,Knicks,NYK,NotreDame,CollegeUniversity,1
77205,EddieJordan,1977,2,11,33,Draft,1610612739,Cleveland,Cavaliers,CLE,Rutgers,CollegeUniversity,1
77621,LarryMoffett,1977,2,12,34,Draft,1610612745,Houston,Rockets,HOU,NevadaLasVegas,CollegeUniversity,1
77334,MarkLandsberger,1977,2,13,35,Draft,1610612741,Chicago,Bulls,CHI,ArizonaState,CollegeUniversity,1
77873,BenPoquette,1977,2,14,36,Draft,1610612765,Detroit,Pistons,DET,CentralMichigan,CollegeUniversity,1
78537,JeffWilkins,1977,2,15,37,Draft,1610612759,SanAntonio,Spurs,SAN,IllinoisState,CollegeUniversity,1
82087,RickyLove,1977,2,16,38,Draft,1610612744,GoldenState,Warriors,GOS,AlabamaHuntsville,CollegeUniversity,0
78441,PhilWalker,1977,2,17,39,Draft,1610612764,Washington,Bullets,WAS,Millersville,CollegeUniversity,1
77936,RobertReid,1977,2,18,40,Draft,1610612745,Houston,Rockets,HOU,StMarysTX,CollegeUniversity,1
76618,TRDunn,1977,2,19,41,Draft,1610612757,Portland,TrailBlazers,POR,Alabama,CollegeUniversity,1
76656,BobElliott,1977,2,20,42,Draft,1610612755,Philadelphia,76ers,PHL,Arizona,CollegeUniversity,1
82107,HermHarris,1977,2,21,43,Draft,1610612755,Philadelphia,76ers,PHL,Arizona,CollegeUniversity,0
77044,EssieHollis,1977,2,22,44,Draft,1610612762,NewOrleans,Jazz,NOJ,StBonaventure,CollegeUniversity,1
82102,BillPaterno,1977,3,1,45,Draft,1610612758,KansasCity,Kings,KCK,NotreDame,CollegeUniversity,0
229,JamesEdwards,1977,3,2,46,Draft,1610612747,LosAngeles,Lakers,LAL,Washington,CollegeUniversity,1
82152,GaryYoder,1977,3,3,47,Draft,1610612749,Milwaukee,Bucks,MIL,Cincinnati,CollegeUniversity,0
78205,SammySmith,1977,3,4,48,Draft,1610612737,Atlanta,Hawks,ATL,NevadaLasVegas,CollegeUniversity,1
77144,EddieJohnson,1977,3,5,49,Draft,1610612737,Atlanta,Hawks,ATL,Auburn,CollegeUniversity,1
82174,TonyHanson,1977,3,6,50,Draft,1610612762,NewOrleans,Jazz,NOJ,Connecticut,CollegeUniversity,0
82136,StanMayhew,1977,3,7,51,Draft,1610612754,Indiana,Pacers,IND,WeberState,CollegeUniversity,0
76966,JoeyHassett,1977,3,8,52,Draft,1610612760,Seattle,SuperSonics,SEA,Providence,CollegeUniversity,1
77320,JohnKuester,1977,3,9,53,Draft,1610612758,KansasCity,Kings,KCK,NorthCarolina,CollegeUniversity,1
82083,LloydMcMillian,1977,3,10,54,Draft,1610612752,NewYork,Knicks,NYK,LongBeachState,CollegeUniversity,0
82162,SteveGrote,1977,3,11,55,Draft,1610612739,Cleveland,Cavaliers,CLE,Michigan,CollegeUniversity,0
82076,SkipBrown,1977,3,12,56,Draft,1610612738,Boston,Celtics,BOS,WakeForest,CollegeUniversity,0
82117,StevePuidokas,1977,3,13,57,Draft,1610612764,Washington,Bullets,WAS,WashingtonState,CollegeUniversity,0
82044,JohnIrving,1977,3,14,58,Draft,1610612765,Detroit,Pistons,DET,Hofstra,CollegeUniversity,0
82128,DanHenderson,1977,3,15,59,Draft,1610612759,SanAntonio,Spurs,SAN,ArkansasState,CollegeUniversity,0
77926,MarlonRedmond,1977,3,16,60,Draft,1610612744,GoldenState,Warriors,GOS,SanFrancisco,CollegeUniversity,1
82119,JerrySchellenberg,1977,3,17,61,Draft,1610612764,Washington,Bullets,WAS,WakeForest,CollegeUniversity,0
76198,PhilBond,1977,3,18,62,Draft,1610612745,Houston,Rockets,HOU,Louisville,CollegeUniversity,1
82166,RickyBrown,1977,3,19,63,Draft,1610612757,Portland,TrailBlazers,POR,Alabama,CollegeUniversity,0
82104,ArnoldDugger,1977,3,20,64,Draft,1610612755,Philadelphia,76ers,PHL,OralRoberts,CollegeUniversity,0
78204,RobertSmith,1977,3,21,65,Draft,1610612743,Denver,Nuggets,DEN,NevadaLasVegas,CollegeUniversity,1
76242,MikeBratz,1977,3,22,66,Draft,1610612756,Phoenix,Suns,PHX,Stanford,CollegeUniversity,1
82140,BobElmore,1977,4,1,67,Draft,1610612751,NewJersey,Nets,NJN,WichitaState,CollegeUniversity,0
82159,MelvinWatkins,1977,4,2,68,Draft,1610612746,Buffalo,Braves,BUF,NorthCarolinaCharlotte,CollegeUniversity,0
76279,LewisBrown,1977,4,3,69,Draft,1610612749,Milwaukee,Bucks,MIL,NevadaLasVegas,CollegeUniversity,1
82110,DaveBormann,1977,4,4,70,Draft,1610612737,Atlanta,Hawks,ATL,GardnerWebb,CollegeUniversity,0
76888,GregGriffin,1977,4,5,71,Draft,1610612756,Phoenix,Suns,PHX,IdahoState,CollegeUniversity,1
76221,DennisBoyd,1977,4,6,72,Draft,1610612762,NewOrleans,Jazz,NOJ,DetroitMercy,CollegeUniversity,1
82137,GeorgePendleton,1977,4,7,73,Draft,1610612754,Indiana,Pacers,IND,GeorgiaState,CollegeUniversity,0
82143,JimCooper,1977,4,8,74,Draft,1610612760,Seattle,SuperSonics,SEA,Alabama,CollegeUniversity,0
82103,LarryWilliams,1977,4,9,75,Draft,1610612758,KansasCity,Kings,KCK,TexasSouthern,CollegeUniversity,0
76980,SteveHayes,1977,4,10,76,Draft,1610612752,NewYork,Knicks,NYK,IdahoState,CollegeUniversity,1
82163,MelvinJones,1977,4,11,77,Draft,1610612739,Cleveland,Cavaliers,CLE,WestTexasAM,CollegeUniversity,0
82077,JeffCummings,1977,4,12,78,Draft,1610612738,Boston,Celtics,BOS,Tulane,CollegeUniversity,0
82123,MikeMcConalthy,1977,4,13,79,Draft,1610612741,Chicago,Bulls,CHI,LouisianaTech,CollegeUniversity,0
82094,BruceKing,1977,4,14,80,Draft,1610612765,Detroit,Pistons,DET,Iowa,CollegeUniversity,0
82129,MattHicks,1977,4,15,81,Draft,1610612759,SanAntonio,Spurs,SAN,NorthernIllinois,CollegeUniversity,0
82090,RoySmith,1977,4,16,82,Draft,1610612744,GoldenState,Warriors,GOS,KentuckyState,CollegeUniversity,0
82118,DavidReavis,1977,4,17,83,Draft,1610612764,Washington,Bullets,WAS,Georgia,CollegeUniversity,0
82141,RockySmith,1977,4,18,84,Draft,1610612745,Houston,Rockets,HOU,OregonState,CollegeUniversity,0
82170,GregWhite,1977,4,19,85,Draft,1610612757,Portland,TrailBlazers,POR,SouthernCalifornia,CollegeUniversity,0
82108,JackJones,1977,4,20,86,Draft,1610612755,Philadelphia,76ers,PHL,Utah,CollegeUniversity,0
82089,LearthaScott,1977,4,21,87,Draft,1610612744,GoldenState,Warriors,GOS,WisconsinParkside,CollegeUniversity,0
77983,TonyRobertson,1977,4,22,88,Draft,1610612747,LosAngeles,Lakers,LAL,WestVirginia,CollegeUniversity,1
82139,GeraldCunningham,1977,5,1,89,Draft,1610612751,NewJersey,Nets,NJN,KentuckyState,CollegeUniversity,0
82155,MikeHanley,1977,5,2,90,Draft,1610612746,Buffalo,Braves,BUF,Niagara,CollegeUniversity,0
81998,RonNorwood,1977,5,3,91,Draft,1610612749,Milwaukee,Bucks,MIL,DePaul,CollegeUniversity,0
82112,BillGordon,1977,5,4,92,Draft,1610612737,Atlanta,Hawks,ATL,TennesseeChattanooga,CollegeUniversity,0
82154,CecilRellford,1977,5,5,93,Draft,1610612756,Phoenix,Suns,PHX,StJohnsNY,CollegeUniversity,0
82173,JimGrady,1977,5,6,94,Draft,1610612762,NewOrleans,Jazz,NOJ,Gonzaga,CollegeUniversity,0
82135,MarvinJackson,1977,5,7,95,Draft,1610612754,Indiana,Pacers,IND,PrairieViewAM,CollegeUniversity,0
82145,DaleHaberman,1977,5,8,96,Draft,1610612760,Seattle,SuperSonics,SEA,McKendree,CollegeUniversity,0
82099,BobChapman,1977,5,9,97,Draft,1610612758,KansasCity,Kings,KCK,MichiganState,CollegeUniversity,0
82085,BillTerry,1977,5,10,98,Draft,1610612752,NewYork,Knicks,NYK,Monmouth,CollegeUniversity,0
82165,AlSmith,1977,5,11,99,Draft,1610612739,Cleveland,Cavaliers,CLE,JacksonState,CollegeUniversity,0
82080,BillLangloh,1977,5,12,100,Draft,1610612738,Boston,Celtics,BOS,Virginia,CollegeUniversity,0
82122,NateDavis,1977,5,13,101,Draft,1610612741,Chicago,Bulls,CHI,SouthCarolina,CollegeUniversity,0
82093,JimKennedy,1977,5,14,102,Draft,1610612765,Detroit,Pistons,DET,Missouri,CollegeUniversity,0
78161,ScottSims,1977,5,15,103,Draft,1610612759,SanAntonio,Spurs,SAN,Missouri,CollegeUniversity,1
76678,RayEpps,1977,5,16,104,Draft,1610612744,GoldenState,Warriors,GOS,NorfolkState,CollegeUniversity,1
82061,BruceParkinson,1977,5,17,105,Draft,1610612764,Washington,Bullets,WAS,Purdue,CollegeUniversity,0
82142,EdThompson,1977,5,18,106,Draft,1610612745,Houston,Rockets,HOU,IdahoState,CollegeUniversity,0
82171,DonnWilber,1977,5,19,107,Draft,1610612757,Portland,TrailBlazers,POR,LaSalle,CollegeUniversity,0
82109,TekoWynder,1977,5,20,108,Draft,1610612755,Philadelphia,76ers,PHL,Tulsa,CollegeUniversity,0
82131,JohnBillups,1977,5,21,109,Draft,1610612743,Denver,Nuggets,DEN,Mississippi,CollegeUniversity,0
82097,JohnRobinson,1977,5,22,110,Draft,1610612747,LosAngeles,Lakers,LAL,Michigan,CollegeUniversity,0
76481,MarkCrow,1977,6,1,111,Draft,1610612751,NewJersey,Nets,NJN,Duke,CollegeUniversity,1
82157,CurvanLewis,1977,6,2,112,Draft,1610612746,Buffalo,Braves,BUF,VirginiaUnion,CollegeUniversity,0
82149,ChuckGoodyear,1977,6,3,113,Draft,1610612749,Milwaukee,Bucks,MIL,MiamiOH,CollegeUniversity,0
82111,CalvinCrews,1977,6,4,114,Draft,1610612737,Atlanta,Hawks,ATL,LouisianaLafayette,CollegeUniversity,0
77547,BillyMcKinney,1977,6,5,115,Draft,1610612756,Phoenix,Suns,PHX,Northwestern,CollegeUniversity,1
82172,WayneGolden,1977,6,6,116,Draft,1610612762,NewOrleans,Jazz,NOJ,TennesseeChattanooga,CollegeUniversity,0
78080,TomScheffler,1977,6,7,117,Draft,1610612754,Indiana,Pacers,IND,Purdue,CollegeUniversity,1
82146,BuckyOBrien,1977,6,8,118,Draft,1610612760,Seattle,SuperSonics,SEA,Seattle,CollegeUniversity,0
82100,BobCooper,1977,6,9,119,Draft,1610612758,KansasCity,Kings,KCK,Providence,CollegeUniversity,0
82082,JerryGraycraft,1977,6,10,120,Draft,1610612752,NewYork,Knicks,NYK,Milligan,CollegeUniversity,0
82160,RonCox,1977,6,11,121,Draft,1610612739,Cleveland,Cavaliers,CLE,EasternWashington,CollegeUniversity,0
82081,RoyPace,1977,6,12,122,Draft,1610612738,Boston,Celtics,BOS,RutgersCamden,CollegeUniversity,0
82121,JayChessman,1977,6,13,123,Draft,1610612741,Chicago,Bulls,CHI,BrighamYoung,CollegeUniversity,0
82096,HerbNobles,1977,6,14,124,Draft,1610612765,Detroit,Pistons,DET,Kansas,CollegeUniversity,0
82126,BruceBuckley,1977,6,15,125,Draft,1610612759,SanAntonio,Spurs,SAN,NorthCarolina,CollegeUniversity,0
82088,JackPhelan,1977,6,16,126,Draft,1610612744,GoldenState,Warriors,GOS,SaintFrancisPA,CollegeUniversity,0
82120,ErnieWansley,1977,6,17,127,Draft,1610612764,Washington,Bullets,WAS,VirginiaTech,CollegeUniversity,0
82167,MyronJordan,1977,6,18,128,Draft,1610612757,Portland,TrailBlazers,POR,Pacific,CollegeUniversity,0
82106,GeorgeGibson,1977,6,19,129,Draft,1610612755,Philadelphia,76ers,PHL,WinstonSalemState,CollegeUniversity,0
82134,JimTown,1977,6,20,130,Draft,1610612743,Denver,Nuggets,DEN,Massachusetts,CollegeUniversity,0
82098,GroverWoolard,1977,6,21,131,Draft,1610612747,LosAngeles,Lakers,LAL,MurrayState,CollegeUniversity,0
82138,ScottConant,1977,7,1,132,Draft,1610612751,NewJersey,Nets,NJN,Newberry,CollegeUniversity,0
82156,MikeJackson,1977,7,2,133,Draft,1610612746,Buffalo,Braves,BUF,Tennessee,CollegeUniversity,0
82148,RonBostic,1977,7,3,134,Draft,1610612749,Milwaukee,Bucks,MIL,DetroitMercy,CollegeUniversity,0
82113,JamesHolliman,1977,7,4,135,Draft,1610612737,Atlanta,Hawks,ATL,ArizonaState,CollegeUniversity,0
78095,AlvinScott,1977,7,5,136,Draft,1610612756,Phoenix,Suns,PHX,OralRoberts,CollegeUniversity,1
82175,LusiaHarris,1977,7,6,137,Draft,1610612762,NewOrleans,Jazz,NOJ,DeltaState,CollegeUniversity,0
82147,BillyReynolds,1977,7,7,138,Draft,1610612760,Seattle,SuperSonics,SEA,NorthwesternState,CollegeUniversity,0
82101,BruceJenner,1977,7,8,139,Draft,1610612758,KansasCity,Kings,KCK,GracelandIA,CollegeUniversity,0
82086,TomWeadock,1977,7,9,140,Draft,1610612752,NewYork,Knicks,NYK,StJohnsNY,CollegeUniversity,0
82164,BobRiddle,1977,7,10,141,Draft,1610612739,Cleveland,Cavaliers,CLE,EasternMichigan,CollegeUniversity,0
82079,DaveKyle,1977,7,11,142,Draft,1610612738,Boston,Celtics,BOS,ClevelandState,CollegeUniversity,0
82125,MikeSmith,1977,7,12,143,Draft,1610612741,Chicago,Bulls,CHI,Evansville,CollegeUniversity,0
82095,RobertLewis,1977,7,13,144,Draft,1610612765,Detroit,Pistons,DET,JohnsonCSmith,CollegeUniversity,0
82130,RichardRobinson,1977,7,14,145,Draft,1610612759,SanAntonio,Spurs,SAN,NewMexicoState,CollegeUniversity,0
82091,JerryThurston,1977,7,15,146,Draft,1610612744,GoldenState,Warriors,GOS,Mercer,CollegeUniversity,0
82115,CalvinBrown,1977,7,16,147,Draft,1610612764,Washington,Bullets,WAS,American,CollegeUniversity,0
82169,DonSmith,1977,7,17,148,Draft,1610612757,Portland,TrailBlazers,POR,OregonState,CollegeUniversity,0
82105,DenninForest,1977,7,18,149,Draft,1610612755,Philadelphia,76ers,PHL,NebraskaOmaha,CollegeUniversity,0
82132,WillieHigh,1977,7,19,150,Draft,1610612743,Denver,Nuggets,DEN,AlabamaState,CollegeUniversity,0
76941,LarsHansen,1977,7,20,151,Draft,1610612747,LosAngeles,Lakers,LAL,Washington,CollegeUniversity,1
76604,RalphDrollinger,1977,8,1,152,Draft,1610612751,NewJersey,Nets,NJN,CaliforniaLosAngeles,CollegeUniversity,1
82158,EmerySammons,1977,8,2,153,Draft,1610612746,Buffalo,Braves,BUF,PhiladelphiaUniversity,CollegeUniversity,0
82150,LarryPikes,1977,8,3,154,Draft,1610612749,Milwaukee,Bucks,MIL,Milwaukee,CollegeUniversity,0
82114,VernThompson,1977,8,4,155,Draft,1610612737,Atlanta,Hawks,ATL,BrighamYoung,CollegeUniversity,0
82153,AlvinJoseph,1977,8,5,156,Draft,1610612756,Phoenix,Suns,PHX,CaliforniaRiverside,CollegeUniversity,0
82176,DaveSpeicher,1977,8,6,157,Draft,1610612762,NewOrleans,Jazz,NOJ,Toledo,CollegeUniversity,0
82144,JeffFrey,1977,8,8,158,Draft,1610612760,Seattle,SuperSonics,SEA,Evansville,CollegeUniversity,0
82084,KenSlappy,1977,8,10,159,Draft,1610612752,NewYork,Knicks,NYK,StPeters,CollegeUniversity,0
82161,TomCutter,1977,8,11,160,Draft,1610612739,Cleveland,Cavaliers,CLE,WesternMichigan,CollegeUniversity,0
82078,TomHarris,1977,8,12,161,Draft,1610612738,Boston,Celtics,BOS,BowlingGreen,CollegeUniversity,0
82124,RichRhodes,1977,8,13,162,Draft,1610612741,Chicago,Bulls,CHI,EasternIllinois,CollegeUniversity,0
82092,TimAppleton,1977,8,14,163,Draft,1610612765,Detroit,Pistons,DET,Kenyon,CollegeUniversity,0
82127,JeromeGladney,1977,8,15,164,Draft,1610612759,SanAntonio,Spurs,SAN,Arizona,CollegeUniversity,0
77465,EricMarsh,1977,8,16,165,Draft,1610612744,GoldenState,Warriors,GOS,Manhattan,CollegeUniversity,1
82116,PatMcKinley,1977,8,17,166,Draft,1610612764,Washington,Bullets,WAS,Towson,CollegeUniversity,0
82168,HaroldRhodes,1977,8,19,167,Draft,1610612757,Portland,TrailBlazers,POR,Washington,CollegeUniversity,0
77760,JohnOlive,1977,8,20,168,Draft,1610612755,Philadelphia,76ers,PHL,Villanova,CollegeUniversity,1
82133,LenSaunders,1977,8,21,169,Draft,1610612743,Denver,Nuggets,DEN,Florida,CollegeUniversity,0
81927,ArtAllen,1977,8,22,170,Draft,1610612747,LosAngeles,Lakers,LAL,Pepperdine,CollegeUniversity,0
78331,MychalThompson,1978,1,1,1,Draft,1610612757,Portland,TrailBlazers,POR,Minnesota,CollegeUniversity,1
76736,PhilFord,1978,1,2,2,Draft,1610612758,KansasCity,Kings,KCK,NorthCarolina,CollegeUniversity,1
77984,RickRobey,1978,1,3,3,Draft,1610612754,Indiana,Pacers,IND,Kentucky,CollegeUniversity,1
77952,MichealRayRichardson,1978,1,4,4,Draft,1610612752,NewYork,Knicks,NYK,Montana,CollegeUniversity,1
78139,PurvisShort,1978,1,5,5,Draft,1610612744,GoldenState,Warriors,GOS,JacksonState,CollegeUniversity,1
1449,LarryBird,1978,1,6,6,Draft,1610612738,Boston,Celtics,BOS,IndianaState,CollegeUniversity,1
76249,RonBrewer,1978,1,7,7,Draft,1610612757,Portland,TrailBlazers,POR,Arkansas,CollegeUniversity,1
78548,FreemanWilliams,1978,1,8,8,Draft,1610612738,Boston,Celtics,BOS,PortlandState,CollegeUniversity,1
78310,ReggieTheus,1978,1,9,9,Draft,1610612741,Chicago,Bulls,CHI,NevadaLasVegas,CollegeUniversity,1
77356,ButchLee,1978,1,10,10,Draft,1610612737,Atlanta,Hawks,ATL,Marquette,CollegeUniversity,1
76948,JamesHardy,1978,1,11,11,Draft,1610612762,NewOrleans,Jazz,NOJ,SanFrancisco,CollegeUniversity,1
77148,GeorgeJohnson,1978,1,12,12,Draft,1610612749,Milwaukee,Bucks,MIL,StJohnsNY,CollegeUniversity,1
76225,WinfordBoynes,1978,1,13,13,Draft,1610612751,NewJersey,Nets,NJN,SanFrancisco,CollegeUniversity,1
77848,RogerPhegley,1978,1,14,14,Draft,1610612764,Washington,Bullets,WAS,Bradley,CollegeUniversity,1
77615,MikeMitchell,1978,1,15,15,Draft,1610612739,Cleveland,Cavaliers,CLE,Auburn,CollegeUniversity,1
76819,JackGivens,1978,1,16,16,Draft,1610612737,Atlanta,Hawks,ATL,Kentucky,CollegeUniversity,1
82249,RodGriffin,1978,1,17,17,Draft,1610612743,Denver,Nuggets,DEN,WakeForest,CollegeUniversity,0
76453,DaveCorzine,1978,1,18,18,Draft,1610612764,Washington,Bullets,WAS,DePaul,CollegeUniversity,1
76321,MartyByrnes,1978,1,19,19,Draft,1610612756,Phoenix,Suns,PHX,Syracuse,CollegeUniversity,1
78057,FrankieSanders,1978,1,20,20,Draft,1610612759,SanAntonio,Spurs,SAN,SouthernUniversity,CollegeUniversity,1
76686,MikeEvans,1978,1,21,21,Draft,1610612743,Denver,Nuggets,DEN,KansasState,CollegeUniversity,1
78365,RaymondTownsend,1978,1,22,22,Draft,1610612744,GoldenState,Warriors,GOS,CaliforniaLosAngeles,CollegeUniversity,1
78390,TerryTyler,1978,2,1,23,Draft,1610612765,Detroit,Pistons,DET,DetroitMercy,CollegeUniversity,1
77010,KeithHerron,1978,2,2,24,Draft,1610612757,Portland,TrailBlazers,POR,Villanova,CollegeUniversity,1
78583,RickWilson,1978,2,3,25,Draft,1610612737,Atlanta,Hawks,ATL,Louisville,CollegeUniversity,1
