game_date_est,game_sequence,game_id,game_status_id,game_status_text,gamecode,home_team_id,visitor_team_id,season,live_period,live_pc_time,natl_tv_broadcaster_abbreviation,live_period_time_bcast,wh_status
20230326000000,9.0,22201121,3,Final,20230326MINGSW,1610612744,1610612750,2022,4,,NBATV,Q4NBATV,1
20230327000000,2.0,22201123,3,Final,20230327DALIND,1610612754,1610612742,2022,4,,NBATV,Q4NBATV,1
20230327000000,5.0,22201126,3,Final,20230327PHIDEN,1610612743,1610612755,2022,4,,NBATV,Q4NBATV,1
20230328000000,3.0,22201132,3,Final,20230328MIATOR,1610612761,1610612748,2022,4,,TNT,Q4TNT,1
20230328000000,6.0,22201135,3,Final,20230328NOPGSW,1610612744,1610612740,2022,4,,TNT,Q4TNT,1
20230329000000,4.0,22201139,3,Final,20230329DALPHI,1610612755,1610612742,2022,4,,ESPN,Q4ESPN,1
20230329000000,9.0,22201144,3,Final,20230329MINPHX,1610612756,1610612750,2022,4,,ESPN,Q4ESPN,1
20230330000000,1.0,22201146,3,Final,20230330BOSMIL,1610612749,1610612738,2022,4,,TNT,Q4TNT,1
20230330000000,2.0,22201147,3,Final,20230330NOPDEN,1610612743,1610612740,2022,4,,TNT,Q4TNT,1
20230331000000,13.0,22201160,3,Final,20230331DENPHX,1610612756,1610612743,2022,4,,NBATV,Q4NBATV,1
20230331000000,10.0,22201157,3,Final,20230331LALMIN,1610612750,1610612747,2022,4,,NBATV,Q4NBATV,1
20230401000000,1.0,22201161,3,Final,20230401DALMIA,1610612748,1610612742,2022,4,,NBATV,Q4NBATV,1
20230402000000,13.0,22201175,3,Final,20230402GSWDEN,1610612743,1610612744,2022,4,,NBATV,Q4NBATV,1
20230404000000,6.0,22201181,3,Final,20230404BOSPHI,1610612755,1610612738,2022,4,,TNT,Q4TNT,1
20230405000000,8.0,22201196,3,Final,20230405LALLAC,1610612746,1610612747,2022,4,,ESPN,Q4ESPN,1
20230405000000,5.0,22201193,3,Final,20230405CHIMIL,1610612749,1610612741,2022,4,,ESPN,Q4ESPN,1
20230406000000,5.0,22201201,3,Final,20230406DENPHX,1610612756,1610612743,2022,4,,TNT,Q4TNT,1
20230406000000,2.0,22201198,3,Final,20230406MIAPHI,1610612755,1610612748,2022,4,,TNT,Q4TNT,1
20230407000000,11.0,22201212,3,Final,20230407PHXLAL,1610612747,1610612756,2022,4,,NBATV,Q4NBATV,1
20230407000000,7.0,22201208,3,Final,20230407MEMMIL,1610612749,1610612763,2022,4,,NBATV,Q4NBATV,1
20230409000000,1.0,22201216,3,Final,20230409ATLBOS,1610612738,1610612737,2022,4,,ESPN,Q4ESPN,1
20230409000000,13.0,22201228,3,Final,20230409UTALAL,1610612747,1610612762,2022,4,,ESPN,Q4ESPN,1
20220930000000,1.0,12200001,3,Final,20220930GSWWAS,1610612764,1610612744,2022,4,,NBATV,Q4NBATV,1
20221002000000,5.0,12200008,3,Final,20221002ADLPHX,1610612756,15019,2022,4,,NBATV,Q4NBATV,1
20221002000000,3.0,12200006,3,Final,20221002UTATOR,1610612761,1610612762,2022,4,,NBATV,Q4NBATV,1
20221002000000,2.0,12200005,3,Final,20221002CHABOS,1610612738,1610612766,2022,4,,NBATV,Q4NBATV,1
20221003000000,1.0,12200009,3,Final,20221003PHIBKN,1610612751,1610612755,2022,4,,NBATV,Q4NBATV,1
20221004000000,3.0,12200016,3,Final,20221004NOPCHI,1610612741,1610612740,2022,4,,TNT,Q4TNT,1
20221005000000,5.0,12200022,3,Final,20221005PHXLAL,1610612747,1610612756,2022,4,,NBATV,Q4NBATV,1
20221006000000,2.0,12200024,3,Final,20221006MIABKN,1610612751,1610612748,2022,4,,ESPN,Q4ESPN,1
20221006000000,1.0,12200023,3,Final,20221006MILATL,1610612737,1610612749,2022,4,,NBATV,Q4NBATV,1
20221007000000,5.0,12200033,3,Final,20221007MIAMEM,1610612763,1610612748,2022,4,,NBATV,Q4NBATV,1
20221008000000,1.0,12200036,3,Final,20221008ATLMIL,1610612749,1610612737,2022,4,,NBATV,Q4NBATV,1
20221009000000,4.0,12200040,3,Final,20221009LALGSW,1610612744,1610612747,2022,4,,NBATV,Q4NBATV,1
20221010000000,2.0,12200044,3,Final,20221010PHICLE,1610612739,1610612755,2022,4,,NBATV,Q4NBATV,1
20221011000000,5.0,12200051,3,Final,20221011PORGSW,1610612744,1610612757,2022,4,,NBATV,Q4NBATV,1
20221012000000,5.0,12200056,3,Final,20221012BKNMIL,1610612749,1610612751,2022,4,,ESPN,Q4ESPN,1
20221013000000,1.0,12200060,3,Final,20221013MEMDET,1610612765,1610612763,2022,4,,NBATV,Q4NBATV,1
20230415000000,4.0,42200161,3,Final,20230415GSWSAC,1610612758,1610612744,2022,4,,ABC,Q4ABC,1
20230415000000,3.0,42200131,3,Final,20230415NYKCLE,1610612739,1610612752,2022,4,,ESPN,Q4ESPN,1
20230415000000,1.0,42200121,3,Final,20230415BKNPHI,1610612755,1610612751,2022,4,,ESPN,Q4ESPN,1
20230416000000,2.0,42200101,3,Final,20230416MIAMIL,1610612749,1610612748,2022,4,,TNT,Q4TNT,1
20230416000000,3.0,42200171,3,Final,20230416LACPHX,1610612756,1610612746,2022,4,,TNT,Q4TNT,1
20230416000000,1.0,42200151,3,Final,20230416LALMEM,1610612763,1610612747,2022,4,,ABC,Q4ABC,1
20230416000000,4.0,42200141,3,Final,20230416MINDEN,1610612743,1610612750,2022,4,,TNT,Q4TNT,1
20230417000000,2.0,42200162,3,Final,20230417GSWSAC,1610612758,1610612744,2022,4,,TNT,Q4TNT,1
20230417000000,1.0,42200122,3,Final,20230417BKNPHI,1610612755,1610612751,2022,4,,TNT,Q4TNT,1
20230418000000,2.0,42200132,3,Final,20230418NYKCLE,1610612739,1610612752,2022,4,,TNT,Q4TNT,1
20230418000000,1.0,42200112,3,Final,20230418ATLBOS,1610612738,1610612737,2022,4,,NBATV,Q4NBATV,1
20230418000000,3.0,42200172,3,Final,20230418LACPHX,1610612756,1610612746,2022,4,,TNT,Q4TNT,1
20230419000000,3.0,42200142,3,Final,20230419MINDEN,1610612743,1610612750,2022,4,,TNT,Q4TNT,1
20230419000000,2.0,42200102,3,Final,20230419MIAMIL,1610612749,1610612748,2022,4,,NBATV,Q4NBATV,1
20230419000000,1.0,42200152,3,Final,20230419LALMEM,1610612763,1610612747,2022,4,,TNT,Q4TNT,1
20230420000000,1.0,42200123,3,Final,20230420PHIBKN,1610612751,1610612755,2022,4,,TNT,Q4TNT,1
20230420000000,3.0,42200173,3,Final,20230420PHXLAC,1610612746,1610612756,2022,4,,NBATV,Q4NBATV,1
20230421000000,1.0,42200113,3,Final,20230421BOSATL,1610612737,1610612738,2022,4,,ESPN,Q4ESPN,1
20230421000000,3.0,42200143,3,Final,20230421DENMIN,1610612750,1610612743,2022,4,,ESPN,Q4ESPN,1
20230421000000,2.0,42200133,3,Final,20230421CLENYK,1610612752,1610612739,2022,4,,ABC,Q4ABC,1
20230422000000,2.0,42200174,3,Final,20230422PHXLAC,1610612746,1610612756,2022,4,,TNT,Q4TNT,1
20230422000000,4.0,42200153,3,Final,20230422MEMLAL,1610612747,1610612763,2022,4,,ESPN,Q4ESPN,1
20230422000000,3.0,42200103,3,Final,20230422MILMIA,1610612748,1610612749,2022,4,,ESPN,Q4ESPN,1
20230422000000,1.0,42200124,3,Final,20230422PHIBKN,1610612751,1610612755,2022,4,,TNT,Q4TNT,1
20230423000000,1.0,42200134,3,Final,20230423CLENYK,1610612752,1610612739,2022,4,,ABC,Q4ABC,1
20230423000000,3.0,42200114,3,Final,20230423BOSATL,1610612737,1610612738,2022,4,,TNT,Q4TNT,1
20230423000000,4.0,42200144,3,Final,20230423DENMIN,1610612750,1610612743,2022,5,,TNT,Q5TNT,1
20230423000000,2.0,42200164,3,Final,20230423SACGSW,1610612744,1610612758,2022,4,,ABC,Q4ABC,1
20230424000000,2.0,42200104,3,Final,20230424MILMIA,1610612748,1610612749,2022,4,,TNT,Q4TNT,1
20230424000000,3.0,42200154,3,Final,20230424MEMLAL,1610612747,1610612763,2022,5,,TNT,Q5TNT,1
20230425000000,2.0,42200145,3,Final,20230425MINDEN,1610612743,1610612750,2022,4,,NBATV,Q4NBATV,1
20230425000000,3.0,42200175,3,Final,20230425LACPHX,1610612756,1610612746,2022,4,,TNT,Q4TNT,1
20230425000000,1.0,42200115,3,Final,20230425ATLBOS,1610612738,1610612737,2022,4,,TNT,Q4TNT,1
20230426000000,4.0,42200165,3,Final,20230426GSWSAC,1610612758,1610612744,2022,4,,TNT,Q4TNT,1
20230426000000,3.0,42200105,3,Final,20230426MIAMIL,1610612749,1610612748,2022,5,,NBATV,Q5NBATV,1
20230426000000,2.0,42200155,3,Final,20230426LALMEM,1610612763,1610612747,2022,4,,TNT,Q4TNT,1
20230426000000,1.0,42200135,3,Final,20230426NYKCLE,1610612739,1610612752,2022,4,,NBATV,Q4NBATV,1
20230427000000,4.0,42200116,3,Final,20230427BOSATL,1610612737,1610612738,2022,4,,TNT,Q4TNT,1
20230428000000,3.0,42200166,3,Final,20230428SACGSW,1610612744,1610612758,2022,4,,ESPN,Q4ESPN,1
20230428000000,4.0,42200156,3,Final,20230428MEMLAL,1610612747,1610612763,2022,4,,ESPN,Q4ESPN,1
20230429000000,5.0,42200221,3,Final,20230429PHXDEN,1610612743,1610612756,2022,4,,TNT,Q4TNT,1
20230430000000,3.0,42200201,3,Final,20230430MIANYK,1610612752,1610612748,2022,4,,ABC,Q4ABC,1
20230430000000,4.0,42200167,3,Final,20230430GSWSAC,1610612758,1610612744,2022,4,,ABC,Q4ABC,1
20230501000000,2.0,42200222,3,Final,20230501PHXDEN,1610612743,1610612756,2022,4,,TNT,Q4TNT,1
20230502000000,2.0,42200231,3,Final,20230502LALGSW,1610612744,1610612747,2022,4,,TNT,Q4TNT,1
20230502000000,1.0,42200202,3,Final,20230502MIANYK,1610612752,1610612748,2022,4,,TNT,Q4TNT,1
20230503000000,1.0,42200212,3,Final,20230503PHIBOS,1610612738,1610612755,2022,4,,TNT,Q4TNT,1
20230504000000,1.0,42200232,3,Final,20230504LALGSW,1610612744,1610612747,2022,4,,ESPN,Q4ESPN,1
20230505000000,2.0,42200223,3,Final,20230505DENPHX,1610612756,1610612743,2022,4,,ESPN,Q4ESPN,1
20230505000000,1.0,42200213,3,Final,20230505BOSPHI,1610612755,1610612738,2022,4,,ESPN,Q4ESPN,1
20230506000000,2.0,42200233,3,Final,20230506GSWLAL,1610612747,1610612744,2022,4,,ABC,Q4ABC,1
20230506000000,1.0,42200203,3,Final,20230506NYKMIA,1610612748,1610612752,2022,4,,ABC,Q4ABC,1
20230507000000,1.0,42200214,3,Final,20230507BOSPHI,1610612755,1610612738,2022,5,,ESPN,Q5ESPN,1
20230507000000,2.0,42200224,3,Final,20230507DENPHX,1610612756,1610612743,2022,4,,TNT,Q4TNT,1
20230508000000,2.0,42200234,3,Final,20230508GSWLAL,1610612747,1610612744,2022,4,,TNT,Q4TNT,1
20230508000000,1.0,42200204,3,Final,20230508NYKMIA,1610612748,1610612752,2022,4,,TNT,Q4TNT,1
20230509000000,1.0,42200215,3,Final,20230509PHIBOS,1610612738,1610612755,2022,4,,TNT,Q4TNT,1
20230509000000,2.0,42200225,3,Final,20230509PHXDEN,1610612743,1610612756,2022,4,,TNT,Q4TNT,1
20230510000000,1.0,42200205,3,Final,20230510MIANYK,1610612752,1610612748,2022,4,,TNT,Q4TNT,1
20230510000000,2.0,42200235,3,Final,20230510LALGSW,1610612744,1610612747,2022,4,,TNT,Q4TNT,1
20230511000000,1.0,42200216,3,Final,20230511BOSPHI,1610612755,1610612738,2022,4,,ESPN,Q4ESPN,1
20230511000000,2.0,42200226,3,Final,20230511DENPHX,1610612756,1610612743,2022,4,,ESPN,Q4ESPN,1
20230512000000,2.0,42200236,3,Final,20230512GSWLAL,1610612747,1610612744,2022,4,,ESPN,Q4ESPN,1
20230512000000,1.0,42200206,3,Final,20230512NYKMIA,1610612748,1610612752,2022,4,,ESPN,Q4ESPN,1
20230514000000,3.0,42200217,3,Final,20230514PHIBOS,1610612738,1610612755,2022,4,,ABC,Q4ABC,1
20230516000000,1.0,42200311,3,Final,20230516LALDEN,1610612743,1610612747,2022,4,,ESPN,Q4ESPN,1
20230517000000,1.0,42200301,3,Final,20230517MIABOS,1610612738,1610612748,2022,4,,TNT,Q4TNT,1
20230518000000,1.0,42200312,3,Final,20230518LALDEN,1610612743,1610612747,2022,4,,ESPN,Q4ESPN,1
20230519000000,1.0,42200302,3,Final,20230519MIABOS,1610612738,1610612748,2022,4,,TNT,Q4TNT,1
20230520000000,1.0,42200313,3,Final,20230520DENLAL,1610612747,1610612743,2022,4,,ABC,Q4ABC,1
20230521000000,1.0,42200303,3,Final,20230521BOSMIA,1610612748,1610612738,2022,4,,TNT,Q4TNT,1
20230522000000,1.0,42200314,3,Final,20230522DENLAL,1610612747,1610612743,2022,4,,ESPN,Q4ESPN,1
20230523000000,1.0,42200304,3,Final,20230523BOSMIA,1610612748,1610612738,2022,4,,TNT,Q4TNT,1
20230525000000,1.0,42200305,3,Final,20230525MIABOS,1610612738,1610612748,2022,4,,TNT,Q4TNT,1
20230527000000,1.0,42200306,3,Final,20230527BOSMIA,1610612748,1610612738,2022,4,,TNT,Q4TNT,1
20230529000000,1.0,42200307,3,Final,20230529MIABOS,1610612738,1610612748,2022,4,,TNT,Q4TNT,1
20230601000000,1.0,42200401,3,Final,20230601MIADEN,1610612743,1610612748,2022,4,,ABC,Q4ABC,1
20230604000000,1.0,42200402,3,Final,20230604MIADEN,1610612743,1610612748,2022,4,,ABC,Q4ABC,1
20230607000000,1.0,42200403,3,Final,20230607DENMIA,1610612748,1610612743,2022,4,,ABC,Q4ABC,1
20230609000000,1.0,42200404,3,Final,20230609DENMIA,1610612748,1610612743,2022,4,,ABC,Q4ABC,1
20230612000000,1.0,42200405,3,Final,20230612MIADEN,1610612743,1610612748,2022,4,,ABC,Q4ABC,1
20230219000000,1.0,32200001,3,Final,20230219GNSLBN,1610616834,1610616833,2022,4,,TNTTBS,Q4TNTTBS,1
20230219000000,1.0,32200001,3,Final,20230219GNSLBN,1610616834,1610616833,2022,4,,TNTTBS,Q4TNTTBS,1
